objectid,lau115cd,lau115nm,year,region,population,predictedprevalence,percentageprevalence,Noqualifications,Percentagenoqualification,Level1qualifications,percentagelevel1,Level2qualifications,percentagelevel2,Apprenticeship,percentageapprenticeship,Level3qualifications,percentagelevel3,Level4qualificationsandabove,percentagelevel4andabove,Otherqualifications,percentageotherqualifications,weeklygrosspaymean
242,E07000224,Arun,2030,"""South East""",126164,889,0.7,31364,24.86,17871,14.16,21159,16.77,5019,3.98,14610,11.58,28732,22.77,7409,5.87,579.9
242,E07000224,Arun,2035,"""South East""",126164,891,0.71,31364,24.86,17871,14.16,21159,16.77,5019,3.98,14610,11.58,28732,22.77,7409,5.87,579.9
193,E07000224,Arun,2040,"""South East""",126164,898,0.71,31364,24.86,17871,14.16,21159,16.77,5019,3.98,14610,11.58,28732,22.77,7409,5.87,579.9
134,E07000105,Ashford,2020,"""South East""",93411,742,0.79,19777,21.17,14578,15.61,16639,17.81,3602,3.86,11229,12.02,23007,24.63,4579,4.9,511.1
134,E07000105,Ashford,2025,"""South East""",93411,774,0.83,19777,21.17,14578,15.61,16639,17.81,3602,3.86,11229,12.02,23007,24.63,4579,4.9,511.1
134,E07000105,Ashford,2030,"""South East""",93411,790,0.85,19777,21.17,14578,15.61,16639,17.81,3602,3.86,11229,12.02,23007,24.63,4579,4.9,511.1
134,E07000105,Ashford,2035,"""South East""",93411,805,0.86,19777,21.17,14578,15.61,16639,17.81,3602,3.86,11229,12.02,23007,24.63,4579,4.9,511.1
218,E07000105,Ashford,2040,"""South East""",93411,819,0.88,19777,21.17,14578,15.61,16639,17.81,3602,3.86,11229,12.02,23007,24.63,4579,4.9,511.1
135,E07000106,Canterbury,2020,"""South East""",125971,1016,0.81,25778,20.46,14824,11.77,18056,14.33,4212,3.34,22117,17.56,34385,27.3,6599,5.24,838.7
135,E07000106,Canterbury,2025,"""South East""",125971,"1,029",0.82,25778,20.46,14824,11.77,18056,14.33,4212,3.34,22117,17.56,34385,27.3,6599,5.24,838.7
135,E07000106,Canterbury,2030,"""South East""",125971,"1,049",0.83,25778,20.46,14824,11.77,18056,14.33,4212,3.34,22117,17.56,34385,27.3,6599,5.24,838.7
135,E07000106,Canterbury,2035,"""South East""",125971,"1,061",0.84,25778,20.46,14824,11.77,18056,14.33,4212,3.34,22117,17.56,34385,27.3,6599,5.24,838.7
68,E07000106,Canterbury,2040,"""South East""",125971,"1,058",0.84,25778,20.46,14824,11.77,18056,14.33,4212,3.34,22117,17.56,34385,27.3,6599,5.24,838.7
200,E07000177,Cherwell,2020,"""South East""",113422,902,0.8,22331,19.69,17202,15.17,17949,15.82,4671,4.12,13210,11.65,31830,28.06,6229,5.49,606.9
200,E07000177,Cherwell,2025,"""South East""",113422,921,0.81,22331,19.69,17202,15.17,17949,15.82,4671,4.12,13210,11.65,31830,28.06,6229,5.49,606.9
200,E07000177,Cherwell,2030,"""South East""",113422,932,0.82,22331,19.69,17202,15.17,17949,15.82,4671,4.12,13210,11.65,31830,28.06,6229,5.49,606.9
200,E07000177,Cherwell,2035,"""South East""",113422,934,0.82,22331,19.69,17202,15.17,17949,15.82,4671,4.12,13210,11.65,31830,28.06,6229,5.49,606.9
74,E07000177,Cherwell,2040,"""South East""",113422,943,0.83,22331,19.69,17202,15.17,17949,15.82,4671,4.12,13210,11.65,31830,28.06,6229,5.49,606.9
243,E07000225,Chichester,2020,"""South East""",95161,650,0.68,18566,19.51,11035,11.6,15164,15.94,3252,3.42,12149,12.77,30820,32.39,4175,4.39,472.6
243,E07000225,Chichester,2025,"""South East""",95161,648,0.68,18566,19.51,11035,11.6,15164,15.94,3252,3.42,12149,12.77,30820,32.39,4175,4.39,472.6
243,E07000225,Chichester,2030,"""South East""",95161,646,0.68,18566,19.51,11035,11.6,15164,15.94,3252,3.42,12149,12.77,30820,32.39,4175,4.39,472.6
243,E07000225,Chichester,2035,"""South East""",95161,635,0.67,18566,19.51,11035,11.6,15164,15.94,3252,3.42,12149,12.77,30820,32.39,4175,4.39,472.6
58,E07000225,Chichester,2040,"""South East""",95161,632,0.66,18566,19.51,11035,11.6,15164,15.94,3252,3.42,12149,12.77,30820,32.39,4175,4.39,472.6
58,E07000005,Chiltern,2020,"""South East""",73679,783,1.06,10864,14.75,7858,10.67,11150,15.13,2420,3.28,8143,11.05,30179,40.96,3065,4.16,504.2
58,E07000005,Chiltern,2025,"""South East""",73679,788,1.07,10864,14.75,7858,10.67,11150,15.13,2420,3.28,8143,11.05,30179,40.96,3065,4.16,504.2
58,E07000005,Chiltern,2030,"""South East""",73679,790,1.07,10864,14.75,7858,10.67,11150,15.13,2420,3.28,8143,11.05,30179,40.96,3065,4.16,504.2
58,E07000005,Chiltern,2035,"""South East""",73679,792,1.07,10864,14.75,7858,10.67,11150,15.13,2420,3.28,8143,11.05,30179,40.96,3065,4.16,504.2
147,E07000005,Chiltern,2040,"""South East""",73679,792,1.07,10864,14.75,7858,10.67,11150,15.13,2420,3.28,8143,11.05,30179,40.96,3065,4.16,504.2
