objectid,lau115cd,lau115nm,year,region,population,predictedprevalence,percentageprevalence,Noqualifications,Percentagenoqualification,Level1qualifications,percentagelevel1,Level2qualifications,percentagelevel2,Apprenticeship,percentageapprenticeship,Level3qualifications,percentagelevel3,Level4qualificationsandabove,percentagelevel4andabove,Otherqualifications,percentageotherqualifications,weeklygrosspaymean
152,E07000123,Preston,2030,"""North West""",113422,921,0.81,26601,23.45,14311,12.62,16410,14.47,4380,3.86,17171,15.14,27930,24.62,6619,5.84,485.4
152,E07000123,Preston,2035,"""North West""",113422,928,0.82,26601,23.45,14311,12.62,16410,14.47,4380,3.86,17171,15.14,27930,24.62,6619,5.84,485.4
152,E07000123,Preston,2040,"""North West""",113422,927,0.82,26601,23.45,14311,12.62,16410,14.47,4380,3.86,17171,15.14,27930,24.62,6619,5.84,485.4
262,E08000005,Rochdale,2020,"""North West""",166916,1320,0.79,47906,28.7,24521,14.69,27351,16.39,6122,3.67,19597,11.74,32371,19.39,9048,5.42,471.3
262,E08000005,Rochdale,2025,"""North West""",166916,"1,356",0.81,47906,28.7,24521,14.69,27351,16.39,6122,3.67,19597,11.74,32371,19.39,9048,5.42,471.3
262,E08000005,Rochdale,2030,"""North West""",166916,"1,391",0.83,47906,28.7,24521,14.69,27351,16.39,6122,3.67,19597,11.74,32371,19.39,9048,5.42,471.3
262,E08000005,Rochdale,2035,"""North West""",166916,"1,418",0.85,47906,28.7,24521,14.69,27351,16.39,6122,3.67,19597,11.74,32371,19.39,9048,5.42,471.3
262,E08000005,Rochdale,2040,"""North West""",166916,"1,450",0.87,47906,28.7,24521,14.69,27351,16.39,6122,3.67,19597,11.74,32371,19.39,9048,5.42,471.3
154,E07000125,Rossendale,2020,"""North West""",54811,421,0.77,13130,23.96,7504,13.69,9068,16.54,2201,4.02,7146,13.04,13776,25.13,1986,3.62,536.3
154,E07000125,Rossendale,2025,"""North West""",54811,431,0.79,13130,23.96,7504,13.69,9068,16.54,2201,4.02,7146,13.04,13776,25.13,1986,3.62,536.3
154,E07000125,Rossendale,2030,"""North West""",54811,434,0.79,13130,23.96,7504,13.69,9068,16.54,2201,4.02,7146,13.04,13776,25.13,1986,3.62,536.3
154,E07000125,Rossendale,2035,"""North West""",54811,436,0.8,13130,23.96,7504,13.69,9068,16.54,2201,4.02,7146,13.04,13776,25.13,1986,3.62,536.3
154,E07000125,Rossendale,2040,"""North West""",54811,442,0.81,13130,23.96,7504,13.69,9068,16.54,2201,4.02,7146,13.04,13776,25.13,1986,3.62,536.3
263,E08000006,Salford,2020,"""North West""",188780,1687,0.89,51175,27.11,26189,13.87,29161,15.45,6337,3.36,23870,12.64,42103,22.3,9945,5.27,526
263,E08000006,Salford,2025,"""North West""",188780,"1,763",0.93,51175,27.11,26189,13.87,29161,15.45,6337,3.36,23870,12.64,42103,22.3,9945,5.27,526
263,E08000006,Salford,2030,"""North West""",188780,"1,819",0.96,51175,27.11,26189,13.87,29161,15.45,6337,3.36,23870,12.64,42103,22.3,9945,5.27,526
263,E08000006,Salford,2035,"""North West""",188780,"1,870",0.99,51175,27.11,26189,13.87,29161,15.45,6337,3.36,23870,12.64,42103,22.3,9945,5.27,526
263,E08000006,Salford,2040,"""North West""",188780,"1,917",1.02,51175,27.11,26189,13.87,29161,15.45,6337,3.36,23870,12.64,42103,22.3,9945,5.27,526
271,E08000014,Sefton,2020,"""North West""",226435,1532,0.68,56921,25.14,31674,13.99,37522,16.57,8810,3.89,28214,12.46,54490,24.06,8804,3.89,518.8
271,E08000014,Sefton,2025,"""North West""",226435,"1,494",0.66,56921,25.14,31674,13.99,37522,16.57,8810,3.89,28214,12.46,54490,24.06,8804,3.89,518.8
271,E08000014,Sefton,2030,"""North West""",226435,"1,475",0.65,56921,25.14,31674,13.99,37522,16.57,8810,3.89,28214,12.46,54490,24.06,8804,3.89,518.8
271,E08000014,Sefton,2035,"""North West""",226435,"1,471",0.65,56921,25.14,31674,13.99,37522,16.57,8810,3.89,28214,12.46,54490,24.06,8804,3.89,518.8
271,E08000014,Sefton,2040,"""North West""",226435,"1,479",0.65,56921,25.14,31674,13.99,37522,16.57,8810,3.89,28214,12.46,54490,24.06,8804,3.89,518.8
264,E08000007,Stockport,2020,"""North West""",229822,1684,0.73,47430,20.64,30962,13.47,36785,16.01,9276,4.04,27896,12.14,68506,29.81,8967,3.9,590.2
264,E08000007,Stockport,2025,"""North West""",229822,"1,693",0.74,47430,20.64,30962,13.47,36785,16.01,9276,4.04,27896,12.14,68506,29.81,8967,3.9,590.2
264,E08000007,Stockport,2030,"""North West""",229822,"1,701",0.74,47430,20.64,30962,13.47,36785,16.01,9276,4.04,27896,12.14,68506,29.81,8967,3.9,590.2
264,E08000007,Stockport,2035,"""North West""",229822,"1,723",0.75,47430,20.64,30962,13.47,36785,16.01,9276,4.04,27896,12.14,68506,29.81,8967,3.9,590.2
264,E08000007,Stockport,2040,"""North West""",229822,"1,748",0.76,47430,20.64,30962,13.47,36785,16.01,9276,4.04,27896,12.14,68506,29.81,8967,3.9,590.2
265,E08000008,Tameside,2020,"""North West""",176616,1349,0.76,49547,28.05,28347,16.05,30600,17.33,7886,4.47,21371,12.1,30994,17.55,7871,4.46,472.2
